,id,titulo,lingua_original,lancamento,popularidade,media_dos_votos,qtds_votos,tipo_de_midia,adulto
353,158876,,Chines,,58.304,8.4,9,Tv,False
354,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
355,117465,,Japones,,62.392,10.0,4,Tv,False
356,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
357,208891,,Japones,,59.825,8.667,3,Tv,False
358,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
359,82856,,Ingles,,1108.646,8.488,8697,Tv,False
360,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
361,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
362,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
363,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
364,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
365,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
366,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
367,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
368,95558,,Ingles,,64.625,8.0,8,Tv,False
369,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
370,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
371,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
372,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
373,158876,,Chines,,58.304,8.4,9,Tv,False
374,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
375,117465,,Japones,,62.392,10.0,4,Tv,False
376,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
377,208891,,Japones,,59.825,8.667,3,Tv,False
378,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
379,82856,,Ingles,,1108.646,8.488,8697,Tv,False
380,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
381,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
382,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
383,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
384,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
385,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
386,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
387,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
388,95558,,Ingles,,64.625,8.0,8,Tv,False
389,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
390,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
391,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
392,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
393,158876,,Chines,,58.304,8.4,9,Tv,False
394,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
395,117465,,Japones,,62.392,10.0,4,Tv,False
396,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
397,208891,,Japones,,59.825,8.667,3,Tv,False
398,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
399,82856,,Ingles,,1108.646,8.488,8697,Tv,False
400,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
401,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
402,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
403,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
404,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
405,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
406,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
407,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
408,95558,,Ingles,,64.625,8.0,8,Tv,False
409,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
410,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
411,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
412,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
413,158876,,Chines,,58.304,8.4,9,Tv,False
414,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
415,117465,,Japones,,62.392,10.0,4,Tv,False
416,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
417,208891,,Japones,,59.825,8.667,3,Tv,False
418,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
419,82856,,Ingles,,1108.646,8.488,8697,Tv,False
420,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
421,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
422,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
423,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
424,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
425,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
426,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
427,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
428,95558,,Ingles,,64.625,8.0,8,Tv,False
429,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
430,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
431,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
432,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
433,158876,,Chines,,58.304,8.4,9,Tv,False
434,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
435,117465,,Japones,,62.392,10.0,4,Tv,False
436,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
437,208891,,Japones,,59.825,8.667,3,Tv,False
438,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
439,82856,,Ingles,,1108.646,8.488,8697,Tv,False
440,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
441,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
442,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
443,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
444,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
445,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
446,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
447,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
448,95558,,Ingles,,64.625,8.0,8,Tv,False
449,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
450,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
451,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
452,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
453,158876,,Chines,,58.304,8.4,9,Tv,False
454,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
455,117465,,Japones,,62.392,10.0,4,Tv,False
456,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
457,208891,,Japones,,59.825,8.667,3,Tv,False
458,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
459,82856,,Ingles,,1108.646,8.488,8697,Tv,False
460,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
461,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
462,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
463,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
464,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
465,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
466,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
467,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
468,95558,,Ingles,,64.625,8.0,8,Tv,False
469,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
470,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
471,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
472,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
473,158876,,Chines,,58.304,8.4,9,Tv,False
474,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
475,117465,,Japones,,62.392,10.0,4,Tv,False
476,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
477,208891,,Japones,,59.825,8.667,3,Tv,False
478,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
479,82856,,Ingles,,1108.646,8.488,8697,Tv,False
480,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
481,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
482,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
483,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
484,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
485,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
486,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
487,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
488,95558,,Ingles,,64.625,8.0,8,Tv,False
489,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
490,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
491,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
492,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
493,158876,,Chines,,58.304,8.4,9,Tv,False
494,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
495,117465,,Japones,,62.392,10.0,4,Tv,False
496,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
497,208891,,Japones,,59.825,8.667,3,Tv,False
498,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
499,82856,,Ingles,,1108.646,8.488,8697,Tv,False
500,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
501,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
502,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
503,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
504,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
505,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
506,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
507,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
508,95558,,Ingles,,64.625,8.0,8,Tv,False
509,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
510,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
511,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
512,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
513,158876,,Chines,,58.304,8.4,9,Tv,False
514,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
515,117465,,Japones,,62.392,10.0,4,Tv,False
516,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
517,208891,,Japones,,59.825,8.667,3,Tv,False
518,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
519,82856,,Ingles,,1108.646,8.488,8697,Tv,False
520,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
521,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
522,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
523,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
524,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
525,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
526,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
527,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
528,95558,,Ingles,,64.625,8.0,8,Tv,False
529,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
530,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
531,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
532,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
533,158876,,Chines,,58.304,8.4,9,Tv,False
534,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
535,117465,,Japones,,62.392,10.0,4,Tv,False
536,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
537,208891,,Japones,,59.825,8.667,3,Tv,False
538,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
539,82856,,Ingles,,1108.646,8.488,8697,Tv,False
540,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
541,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
542,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
543,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
544,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
545,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
546,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
547,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
548,95558,,Ingles,,64.625,8.0,8,Tv,False
549,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
550,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
551,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
552,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
553,158876,,Chines,,58.304,8.4,9,Tv,False
554,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
555,117465,,Japones,,62.392,10.0,4,Tv,False
556,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
557,208891,,Japones,,59.825,8.667,3,Tv,False
558,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
559,82856,,Ingles,,1108.646,8.488,8697,Tv,False
560,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
561,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
562,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
563,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
564,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
565,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
566,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
567,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
568,95558,,Ingles,,64.625,8.0,8,Tv,False
569,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
570,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
571,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
572,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
573,158876,,Chines,,58.304,8.4,9,Tv,False
574,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
575,117465,,Japones,,62.392,10.0,4,Tv,False
576,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
577,208891,,Japones,,59.825,8.667,3,Tv,False
578,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
579,82856,,Ingles,,1108.646,8.488,8697,Tv,False
580,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
581,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
582,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
583,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
584,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
585,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
586,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
587,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
588,95558,,Ingles,,64.625,8.0,8,Tv,False
589,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
590,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
591,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
592,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
593,158876,,Chines,,58.304,8.4,9,Tv,False
594,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
595,117465,,Japones,,62.392,10.0,4,Tv,False
596,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
597,208891,,Japones,,59.825,8.667,3,Tv,False
598,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
599,82856,,Ingles,,1108.646,8.488,8697,Tv,False
600,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
601,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
602,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
603,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
604,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
605,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
606,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
607,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
608,95558,,Ingles,,64.625,8.0,8,Tv,False
609,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
610,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
611,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
612,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
613,158876,,Chines,,58.304,8.4,9,Tv,False
614,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
615,117465,,Japones,,62.392,10.0,4,Tv,False
616,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
617,208891,,Japones,,59.825,8.667,3,Tv,False
618,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
619,82856,,Ingles,,1108.646,8.488,8697,Tv,False
620,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
621,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
622,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
623,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
624,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
625,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
626,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
627,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
628,95558,,Ingles,,64.625,8.0,8,Tv,False
629,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
630,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
631,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
632,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
633,158876,,Chines,,58.304,8.4,9,Tv,False
634,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
635,117465,,Japones,,62.392,10.0,4,Tv,False
636,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
637,208891,,Japones,,59.825,8.667,3,Tv,False
638,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
639,82856,,Ingles,,1108.646,8.488,8697,Tv,False
640,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
641,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
642,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
643,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
644,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
645,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
646,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
647,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
648,95558,,Ingles,,64.625,8.0,8,Tv,False
649,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
650,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
651,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
652,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
653,158876,,Chines,,58.304,8.4,9,Tv,False
654,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
655,117465,,Japones,,62.392,10.0,4,Tv,False
656,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
657,208891,,Japones,,59.825,8.667,3,Tv,False
658,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
659,82856,,Ingles,,1108.646,8.488,8697,Tv,False
660,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
661,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
662,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
663,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
664,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
665,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
666,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
667,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
668,95558,,Ingles,,64.625,8.0,8,Tv,False
669,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
670,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
671,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
672,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
673,158876,,Chines,,58.304,8.4,9,Tv,False
674,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
675,117465,,Japones,,62.392,10.0,4,Tv,False
